,Adj Close,Close,High,Low,Open,Volume
1998-05-01,16.832176,54.9375,60.75,54.875,56.9375,1757200.0
1998-06-01,16.20981,52.9062,56.8125,51.0625,54.9375,2855000.0
1998-07-01,14.946033,48.5,56.375,47.9375,53.125,3715200.0
1998-08-03,12.942956,42.0,50.6875,41.9375,48.625,2975400.0
1998-09-01,13.713369,44.5,49.5,39.0625,42.75,4441300.0
1998-10-01,13.935516,44.9375,48.9375,41.9375,44.5,3788300.0
1998-11-02,15.331006,49.4375,50.25,45.0625,46.0,3381200.0
1998-12-01,14.265007,46.0,52.1875,41.125,49.4375,3785600.0
1999-01-04,13.518338,43.3125,53.0,43.0625,46.5625,4307300.0
1999-02-01,14.22059,45.5625,48.5,42.0,43.4375,2973600.0
1999-03-01,14.337631,45.9375,50.875,43.875,46.5,3437400.0
1999-04-01,20.190382,64.375,66.375,46.3125,46.3125,5819900.0
1999-05-03,17.210831,54.875,66.4375,54.5,64.375,2773400.0
1999-06-01,18.81822,60.0,63.8125,54.5625,54.875,2670800.0
1999-07-01,18.487953,58.625,62.875,57.5,60.625,2848700.0
1999-08-02,17.857233,56.625,63.9375,55.8125,58.625,2766200.0
1999-09-01,17.285645,54.8125,60.6875,52.5625,57.1875,2782300.0
1999-10-01,17.548943,55.3125,58.875,51.5625,54.8125,3129900.0
1999-11-01,14.713351,46.375,57.6875,45.625,55.3125,3919900.0
1999-12-01,14.931474,47.0625,49.1875,43.125,46.375,3555000.0
2000-01-03,13.548887,42.4375,55.125,42.4375,47.6875,4715000.0
2000-02-01,11.194294,35.0625,44.75,34.875,42.75,5099700.0
2000-03-01,12.591086,39.4375,41.625,33.5,35.0625,4865500.0
2000-04-03,12.693582,39.4375,44.875,37.0,39.4375,4674200.0
2000-05-01,12.311365,38.25,41.75,37.5625,39.4375,2737300.0
2000-06-01,10.903203,33.875,42.5,33.8125,38.8125,3327700.0
2000-07-03,11.068916,34.0625,38.5625,33.9375,34.1875,3737800.0
2000-08-01,11.947312,36.765598,39.5,34.125,34.125,3249000.0
2000-09-01,10.07373,31.0,39.625,29.0,36.765598,3895200.0
2000-10-02,11.52232,35.0625,36.0,29.5625,31.0,3966600.0
2000-11-01,12.918964,39.3125,41.0625,34.5625,35.0625,2871300.0
2000-12-01,15.547943,47.3125,47.9375,39.5,39.5,4119000.0
2001-01-02,14.64231,44.220001,49.625,39.8125,47.25,4960000.0
2001-02-01,13.774764,41.599998,45.0,39.75,44.220001,3025800.0
2001-03-01,14.695291,44.380001,48.0,40.150002,41.599998,4683100.0
2001-04-02,16.739906,50.200001,51.490002,41.5,44.380001,4791600.0
2001-05-01,18.060425,54.16,56.830002,48.939999,50.200001,4929300.0
2001-06-01,16.689886,50.049999,56.5,49.5,54.16,4818000.0
2001-07-02,18.494761,55.099998,55.5,48.77,50.049999,4821300.0
2001-08-01,16.782906,50.0,55.720001,49.5,54.849998,4016900.0
2001-09-04,15.037483,44.799999,51.75,40.310001,50.009998,6024100.0
2001-10-01,15.123444,44.720001,49.900002,43.349998,44.849998,4213000.0
2001-11-01,16.036531,47.419998,50.150002,43.700001,45.200001,3931700.0
2001-12-03,17.669945,52.25,53.240002,46.700001,47.419998,3129100.0
2002-01-02,17.128572,50.279999,54.09,46.75,52.349998,3828900.0
2002-02-01,18.910244,55.509998,56.799999,47.32,50.5,4455000.0
2002-03-01,19.366732,56.849998,59.990002,54.75,55.400002,5098200.0
2002-04-01,18.724501,54.619999,59.619999,52.220001,57.0,4431300.0
2002-05-01,17.918888,52.27,56.349998,51.25,54.619999,3887200.0
2002-06-03,16.780745,48.950001,52.98,45.900002,52.52,4431700.0
2002-07-01,15.448806,44.700001,49.400002,39.049999,49.200001,5341900.0
2002-08-01,15.082458,43.639999,46.200001,40.299999,44.400002,4081800.0
2002-09-03,12.863637,37.220001,43.939999,36.330002,43.599998,4873600.0
2002-10-01,14.246851,40.849998,43.5,33.75,37.349998,5073500.0
2002-11-01,17.403131,49.900002,50.299999,40.5,40.799999,3671700.0
2002-12-02,15.945313,45.720001,50.84,44.389999,49.91,3150400.0
2003-01-02,15.453107,43.98,48.419998,42.610001,45.950001,3846200.0
2003-02-03,16.514235,47.0,47.549999,41.240002,44.349998,4100400.0
