,Adj Close,Close,High,Low,Open,Volume
2006-10-02,44.570755,53.869999,54.869999,52.75,53.529999,11467900
2006-11-01,45.018745,53.849998,55.080002,53.220001,54.150002,10896400
2006-12-01,44.634186,53.389999,54.049999,51.32,53.830002,14650800
2007-01-03,43.957024,52.580002,54.18,51.349998,53.400002,16332600
2007-02-01,42.967678,50.830002,54.209999,49.0,52.759998,15662400
2007-03-01,43.128288,51.02,52.150002,48.360001,50.25,18043300
2007-04-02,43.026848,50.900002,52.200001,50.060001,51.200001,17063900
2007-05-01,43.340366,50.709999,51.900002,50.470001,51.0,15285100
2007-06-01,41.784866,48.889999,50.990002,48.549999,50.75,19772200
2007-07-02,40.528496,47.419998,50.200001,46.900002,49.150002,26609100
2007-08-01,43.314728,50.68,52.779999,46.52,47.299999,37144900
2007-09-04,43.509457,50.27,51.93,48.599998,50.619999,23451200
2007-10-01,41.787079,48.279999,52.959999,46.450001,50.040001,24583000
2007-11-01,39.926224,46.130001,47.0,41.73,46.75,38852900
2007-12-03,36.229771,41.259998,47.0,40.610001,46.25,30753300
2008-01-02,38.767441,44.150002,44.5,33.119999,41.529999,61008100
2008-02-01,34.895084,39.740002,45.080002,39.540001,44.119999,41331500
2008-03-03,33.846775,37.91,43.459999,34.25,39.740002,54601100
2008-04-01,33.516434,37.540001,41.5,35.27,39.259998,38286900
2008-05-01,30.364779,34.009998,40.650002,33.25,37.66,39410300
2008-06-02,21.729086,23.870001,33.939999,22.440001,33.84,71292700
2008-07-01,29.949181,32.900002,34.5,18.440001,23.309999,123206000
2008-08-01,28.347033,31.139999,34.200001,27.719999,33.200001,61768600
2008-09-02,32.498241,35.0,39.5,25.0,32.73,114674400
2008-10-01,22.442358,24.17,38.5,18.99,34.57,131320600
2008-11-03,15.08847,16.25,24.620001,10.01,23.969999,131135800
2008-12-01,13.371341,14.08,18.0,12.66,15.59,108571200
2009-01-02,6.248822,6.58,14.81,5.05,13.92,255026700
2009-02-02,3.751193,3.95,7.05,2.53,6.2,509904300
2009-03-02,6.494536,6.82,8.57,3.0,3.61,483203000
2009-04-01,8.503843,8.93,11.58,6.44,6.45,540229900
2009-05-01,10.732174,11.27,15.07,8.55,8.79,577690800
2009-06-01,12.581097,13.2,13.93,11.1,11.41,364632000
2009-07-01,14.096547,14.79,14.79,11.27,13.27,323192000
2009-08-03,16.765265,17.59,18.25,14.82,15.24,298184800
2009-09-01,16.13648,16.92,18.08,16.02,17.700001,187141400
2009-10-01,13.90484,14.58,19.1,14.5,16.959999,223308800
2009-11-02,15.11603,15.85,16.620001,14.12,14.85,163920700
2009-12-01,14.371653,15.06,16.74,14.83,16.040001,237233200
2010-01-04,14.486167,15.18,17.190001,14.68,15.24,250902600
2010-02-01,15.89852,16.66,16.84,14.25,15.26,233006800
2010-03-01,17.044485,17.85,18.35,16.030001,16.74,170242500
2010-04-01,17.025387,17.83,19.860001,17.41,18.02,218911700
2010-05-03,15.029702,15.74,18.15,14.8,17.879999,236922100
2010-06-01,13.730418,14.37,16.1,14.3,15.58,141844500
2010-07-01,13.415106,14.04,15.72,13.3,14.32,175718000
2010-08-02,11.905429,12.46,14.47,12.18,14.38,144688000
2010-09-01,12.526999,13.1,14.06,12.6,12.64,148410000
2010-10-01,10.949169,11.45,13.66,11.03,13.22,279162700
2010-11-01,10.47104,10.95,12.74,10.91,11.5,199889600
2010-12-01,12.768161,13.34,13.49,10.97,11.17,185220100
2011-01-03,13.141442,13.73,15.31,13.4,13.85,238471100
2011-02-01,13.677437,14.29,14.95,13.79,13.9,154156200
2011-03-01,12.767755,13.33,14.7,13.16,14.32,146247600
2011-04-01,11.762042,12.28,13.88,12.15,13.45,130723500
2011-05-02,11.254397,11.75,12.71,11.29,12.36,126607100
2011-06-01,10.50666,10.96,11.74,10.4,11.71,181135700
2011-07-01,9.308365,9.71,11.14,9.4,10.98,174631500
2011-08-01,7.841721,8.17,10.05,6.01,10.04,394741000
2011-09-01,5.874092,6.12,8.18,6.0,8.18,267167500
2011-10-03,6.555563,6.83,7.43,5.13,6.08,294758000
2011-11-01,5.231714,5.44,6.98,5.03,6.38,290781200
2011-12-01,5.347119,5.56,5.95,4.92,5.37,245117000
2012-01-03,6.857008,7.13,7.5,5.62,5.75,314075000
2012-02-01,7.674296,7.97,8.35,7.21,7.25,311534500
2012-03-01,9.214933,9.57,10.1,7.66,8.09,321398600
2012-04-02,7.809102,8.11,9.78,7.95,9.54,223249900
2012-05-01,7.086825,7.35,8.4,6.72,8.11,201195000
2012-06-01,7.887106,8.18,8.22,6.85,7.12,205706700
2012-07-02,7.077183,7.34,8.21,6.9,8.2,138117600
2012-08-01,7.703909,7.99,8.4,7.1,7.35,104471100
2012-09-04,8.524487,8.83,9.79,7.93,8.0,173058400
