,Adj Close,Close,High,Low,Open,Volume
2010-04-01,17.737741,19.290001,19.950001,18.389999,18.76,12041100.0
2010-05-03,15.072952,16.34,19.719999,15.7,19.379999,16368300.0
2010-06-01,13.080444,14.18,16.99,14.1,16.219999,14309100.0
2010-07-01,13.643143,14.79,15.72,13.75,14.17,13539500.0
2010-08-02,11.817141,12.76,15.49,12.64,14.92,11915300.0
2010-09-01,12.872904,13.9,14.4,13.05,13.11,11820100.0
2010-10-01,14.271327,15.41,15.6,13.73,14.02,11795800.0
2010-11-01,13.9725,15.03,16.35,14.75,15.5,9991500.0
2010-12-01,15.906153,17.110001,17.469999,15.22,15.31,8312500.0
2011-01-03,16.780014,18.049999,18.93,17.1,17.23,12285700.0
2011-02-01,17.691032,18.969999,19.690001,17.42,18.15,11749700.0
2011-03-01,16.814407,18.030001,19.129999,17.16,19.030001,10989900.0
2011-04-01,17.075529,18.309999,18.9,17.780001,18.200001,9595500.0
2011-05-02,16.851805,18.01,18.459999,17.129999,18.379999,10032700.0
2011-06-01,15.392126,16.450001,17.870001,15.64,17.860001,11939800.0
2011-07-01,13.969875,14.93,16.75,14.46,16.42,17603700.0
2011-08-01,11.611171,12.35,15.26,11.13,15.09,26926000.0
2011-09-01,10.59578,11.27,12.46,10.83,12.42,14401800.0
2011-10-03,11.545358,12.28,13.47,10.56,11.21,17077900.0
2011-11-01,11.297793,11.96,12.97,10.67,11.75,14044200.0
2011-12-01,10.636551,11.26,12.32,10.72,11.88,11626500.0
2012-01-03,11.004957,11.65,12.85,11.34,11.51,14891400.0
2012-02-01,13.175548,13.88,14.07,11.68,11.69,17784700.0
2012-03-01,13.640678,14.37,15.53,13.48,13.96,15719700.0
2012-04-02,13.555246,14.28,14.8,13.52,14.38,14916600.0
2012-05-01,11.881015,12.46,14.38,12.12,14.28,11743900.0
2012-06-01,12.329176,12.93,13.0,11.64,12.13,10834400.0
2012-07-02,12.043116,12.63,13.13,11.95,12.95,8192200.0
2012-08-01,12.921889,13.49,13.61,11.99,12.64,7512000.0
2012-09-04,12.251369,12.79,14.62,12.64,13.48,12498200.0
2012-10-01,13.008099,13.58,13.76,12.62,12.89,10764700.0
2012-11-01,12.602754,13.1,14.0,12.47,13.58,11722300.0
2012-12-03,13.814926,14.36,14.66,12.82,13.12,9158800.0
2013-01-02,15.902558,16.530001,16.66,14.62,14.67,11027500.0
2013-02-01,15.68007,16.24,17.41,15.96,16.629999,11706600.0
2013-03-01,17.080076,17.690001,18.34,16.0,16.219999,9597200.0
2013-04-01,16.375244,16.959999,17.889999,16.15,17.77,8704700.0
2013-05-01,19.241457,19.860001,20.48,16.049999,16.940001,11538600.0
2013-06-03,20.568787,21.23,21.440001,18.940001,19.98,13134800.0
2013-07-01,21.402002,22.09,22.59,20.549999,21.33,10222800.0
2013-08-01,20.28397,20.879999,22.84,20.52,22.26,6811900.0
2013-09-03,20.536549,21.139999,22.709999,20.540001,21.200001,10367100.0
2013-10-01,22.003445,22.65,23.93,20.440001,21.209999,10082200.0
2013-11-01,23.842632,24.48,25.01,22.620001,22.629999,7353200.0
2013-12-02,25.323057,26.0,26.08,24.190001,24.5,5641000.0
2014-01-02,24.17378,24.82,27.110001,24.51,25.99,7701300.0
2014-02-03,25.88414,26.51,26.73,23.559999,24.77,7743500.0
2014-03-03,26.684782,27.33,29.129999,25.780001,26.129999,9137100.0
2014-04-01,25.923195,26.549999,28.040001,24.59,27.42,9788500.0
2014-05-01,24.672029,25.209999,27.1,24.559999,26.540001,7068300.0
2014-06-02,26.355326,26.93,27.5,24.68,25.33,6689200.0
2014-07-01,27.157827,27.75,28.65,26.440001,27.07,5620900.0
2014-08-01,27.962797,28.51,29.16,26.99,27.549999,4640300.0
2014-09-02,28.825907,29.389999,31.0,28.040001,28.66,6797300.0
2014-10-01,28.119726,28.67,29.950001,23.35,29.200001,10317100.0
2014-11-03,27.834921,28.32,29.16,28.049999,28.75,5447700.0
2014-12-01,29.672892,30.190001,30.889999,27.23,28.08,7022600.0
2015-01-02,25.535002,25.98,30.57,25.43,30.41,8636300.0
2015-02-02,28.900253,29.34,30.200001,25.809999,26.059999,6944500.0
2015-03-02,29.983767,30.440001,31.73,28.93,29.34,7693600.0
2015-04-01,30.042868,30.5,31.129999,29.120001,30.360001,6530900.0
2015-05-01,31.235584,31.65,32.43,30.6,30.67,6665600.0
2015-06-01,32.222492,32.650002,33.779999,31.1,31.73,7675400.0
2015-07-01,34.423294,34.880001,35.529999,31.450001,33.16,8501200.0
2015-08-03,30.033392,30.379999,35.720001,27.530001,34.93,9853600.0
2015-09-01,28.234158,28.559999,31.860001,27.1,29.5,12382800.0
2015-10-01,30.171797,30.52,31.280001,26.4,28.52,10698900.0
2015-11-02,33.389019,33.709999,34.169998,30.469999,30.66,9442600.0
2015-12-01,32.616447,32.93,34.52,31.620001,33.919998,8031900.0
2016-01-04,25.286907,25.530001,32.23,24.370001,31.950001,15341900.0
2016-02-01,25.039288,25.280001,25.49,24.969999,25.43,18919800.0
2016-03-01,27.824726,28.02,29.040001,25.27,25.370001,9907800.0
2016-04-01,28.212008,28.41,30.23,26.27,27.74,8075300.0
2016-05-02,30.442966,30.58,31.07,26.950001,28.440001,7452200.0
2016-06-01,25.196583,25.309999,30.959999,24.02,30.58,13883600.0
2016-07-01,28.292646,28.42,29.030001,23.83,25.200001,10074600.0
2016-08-01,31.39205,31.459999,31.870001,27.709999,28.549999,7784200.0
2016-09-01,31.501814,31.57,31.85,29.860001,31.639999,7805600.0
2016-10-03,31.631535,31.700001,32.889999,30.9,31.559999,7847500.0
2016-11-01,38.990002,38.990002,39.220001,30.66,31.9,11625300.0
