,Adj Close,Close,High,Low,Open,Volume
2008-10-01,30.814348,37.360001,47.939999,35.0,46.299999,1956100.0
2008-11-03,36.84446,44.470001,45.869999,36.130001,38.970001,2142900.0
2008-12-01,40.531387,48.919998,49.27,39.0,43.759998,1389300.0
2009-01-02,33.364658,40.27,49.880001,40.110001,48.709999,1773500.0
2009-02-02,29.35178,35.23,41.630001,34.82,40.27,2387100.0
2009-03-02,28.560289,34.279999,36.5,30.76,35.279999,2453600.0
2009-04-01,31.867886,38.25,39.09,33.419998,34.049999,1725800.0
2009-05-01,36.847065,43.990002,45.27,37.939999,38.32,1983100.0
2009-06-01,35.456612,42.330002,46.900002,41.540001,44.43,1524500.0
2009-07-01,37.868965,45.209999,45.470001,41.68,42.599998,1118100.0
2009-08-03,39.893265,47.380001,47.720001,45.130001,46.5,1163300.0
2009-09-01,40.987843,48.68,49.880001,46.639999,47.27,1685600.0
2009-10-01,41.232021,48.970001,51.110001,47.0,48.369999,1338800.0
2009-11-02,38.265888,45.209999,50.389999,43.66,49.16,1552100.0
2009-12-01,38.223572,45.16,46.119999,42.880001,45.52,1008500.0
2010-01-04,35.548935,42.0,46.07,41.860001,45.57,1133100.0
2010-02-01,34.3797,40.380001,42.720001,38.439999,42.150002,1901500.0
2010-03-01,35.810059,42.060001,43.75,40.259998,40.529999,1448000.0
2010-04-01,37.768288,44.360001,45.0,42.32,42.32,1276500.0
2010-05-03,35.18338,41.040001,44.990002,39.889999,44.549999,2227300.0
2010-06-01,36.315006,42.360001,44.950001,40.349998,40.549999,1511100.0
2010-07-01,38.586838,45.009998,46.950001,41.880001,42.490002,1039700.0
2010-08-02,37.582325,43.560001,47.130001,43.099998,45.43,1058500.0
2010-09-01,40.74007,47.220001,47.77,43.720001,43.810001,978100.0
2010-10-01,40.748695,47.23,49.450001,46.169998,47.610001,1148600.0
2010-11-01,41.344456,47.650002,50.450001,47.09,47.290001,1170000.0
2010-12-01,43.548336,50.189999,51.110001,47.869999,48.189999,792300.0
2011-01-03,40.667671,46.869999,50.439999,46.389999,50.439999,1224100.0
2011-02-01,39.925529,45.73,48.41,44.509998,47.099998,1454900.0
2011-03-01,40.93829,46.889999,47.130001,42.5,45.830002,1674100.0
2011-04-01,42.562202,48.75,49.580002,46.57,46.990002,1005600.0
2011-05-02,40.728756,46.650002,48.880001,44.279999,48.849998,1615900.0
2011-06-01,39.334343,44.740002,46.619999,43.41,46.59,1235900.0
2011-07-01,39.606888,45.049999,46.720001,43.23,45.0,1107000.0
2011-08-01,38.754597,43.75,45.48,40.52,45.32,1955700.0
2011-09-01,35.087303,39.610001,43.93,38.720001,43.84,1266500.0
2011-10-03,37.505589,42.34,43.049999,37.990002,39.439999,1225100.0
2011-11-01,36.260761,40.59,41.700001,37.990002,41.369999,1397900.0
2011-12-01,38.896122,43.540001,44.139999,40.02,40.509998,1132500.0
2012-01-03,38.315445,42.889999,45.060001,42.380001,44.09,1049700.0
2012-02-01,39.253456,43.939999,45.990002,43.169998,43.240002,1134600.0
2012-03-01,40.720287,45.25,45.41,41.959999,43.580002,1277800.0
2012-04-02,37.417671,41.580002,45.919998,40.599998,45.200001,2051000.0
2012-05-01,34.882877,38.450001,43.049999,38.419998,41.599998,1422700.0
2012-06-01,37.749714,41.610001,41.68,37.959999,38.07,1112300.0
2012-07-02,38.393845,42.32,42.689999,39.880001,41.84,937500.0
2012-08-01,40.702435,44.540001,44.799999,40.849998,42.459999,1301500.0
2012-09-04,41.168491,45.049999,46.349998,44.299999,44.630001,1057200.0
2012-10-01,39.423058,43.139999,45.189999,42.650002,44.689999,1457400.0
2012-11-01,38.191589,41.459999,43.709999,39.459999,43.259998,1851200.0
2012-12-03,39.416744,42.790001,44.0,41.32,41.66,1102400.0
2013-01-02,41.618336,45.18,45.75,41.259998,43.419998,1324600.0
2013-02-01,41.017853,44.209999,47.09,43.380001,45.490002,1727600.0
2013-03-01,45.397049,48.93,49.290001,44.09,44.09,1223200.0
2013-04-01,47.874264,51.599998,53.099998,49.599998,49.849998,1500200.0
2013-05-01,46.126907,49.41,53.349998,48.849998,51.57,1402900.0
2013-06-03,44.679897,47.860001,51.189999,46.939999,49.68,1458700.0
2013-07-01,46.733719,50.060001,51.939999,47.16,48.18,1588800.0
2013-08-01,45.844589,48.790001,53.75,48.18,50.57,1670400.0
2013-09-03,47.103695,50.130001,52.150002,48.25,49.5,962800.0
2013-10-01,50.740067,54.0,55.540001,49.43,50.150002,967800.0
2013-11-01,49.788437,52.669998,56.259998,52.52,54.09,827900.0
2013-12-02,53.078049,56.150002,56.490002,52.110001,52.720001,854400.0
2014-01-02,49.760078,52.639999,57.18,52.549999,55.950001,1173100.0
2014-02-03,54.070293,56.830002,57.540001,50.900002,52.599998,1099200.0
2014-03-03,56.001717,58.860001,59.150002,56.060001,56.5,839900.0
2014-04-01,57.057816,59.970001,60.900002,56.599998,58.93,1141900.0
2014-05-01,62.897301,65.730003,65.800003,59.610001,60.060001,1556500.0
2014-06-02,70.963997,74.160004,75.550003,65.349998,65.599998,2092500.0
2014-07-01,64.61972,67.529999,74.690002,67.470001,74.169998,1246200.0
2014-08-01,71.118011,73.949997,75.610001,66.949997,67.169998,1242600.0
2014-09-02,71.589249,74.440002,77.779999,70.029999,74.169998,2015600.0
2014-10-01,71.53154,74.379997,75.330002,66.169998,74.0,1821500.0
2014-11-03,74.753616,77.349998,77.93,73.900002,74.470001,1291500.0
