,Adj Close,Close,High,Low,Open,Volume
2007-09-04,19.969711,153.470001,155.0,130.0,139.940002,283504200.0
2007-10-01,24.716534,189.949997,190.119995,152.930008,154.630005,262077200.0
2007-11-01,23.710697,182.220001,192.680008,150.630005,188.600006,326042700.0
2007-12-03,25.77442,198.079987,202.959991,176.990005,181.860001,222400100.0
2008-01-02,17.613214,135.360001,200.26001,126.139999,199.269989,434756700.0
2008-02-01,16.267761,125.020004,136.589996,115.440002,136.23999,326517900.0
2008-03-03,18.672401,143.5,145.73999,118.0,124.440002,296191700.0
2008-04-01,22.634594,173.949997,180.0,143.610001,146.300003,271892100.0
2008-05-01,24.560389,188.75,192.23999,172.0,174.959991,228552300.0
2008-06-02,21.787504,167.440002,189.949997,164.150009,188.600006,239999900.0
2008-07-01,20.682775,158.950012,180.910004,146.529999,164.229996,231673400.0
2008-08-01,22.059458,169.529999,180.450012,152.910004,159.899994,162917200.0
2008-09-02,14.789582,113.659996,173.5,100.589996,172.399994,305883800.0
2008-10-01,13.999747,107.589996,116.399994,85.0,111.919998,468331100.0
2008-11-03,12.058337,92.669998,111.790001,79.139999,105.93,314700400.0
2008-12-01,11.105849,85.349998,103.599998,84.550003,91.300003,236606600.0
2009-01-02,11.72783,90.129997,97.169998,78.199997,85.880005,234465200.0
2009-02-02,11.62113,89.309998,103.0,86.509995,89.100006,191764500.0
2009-03-02,13.678348,105.120003,109.980003,82.330002,88.120003,181757700.0
2009-04-01,16.373158,125.829994,127.199997,103.889999,104.089996,146668700.0
2009-05-01,17.671768,135.809998,135.899994,119.379997,125.799995,123920900.0
2009-06-01,18.533173,142.430008,146.399994,132.880005,136.470001,148974900.0
2009-07-01,21.260513,163.389999,165.0,134.420013,143.5,129144000.0
2009-08-03,21.887699,168.210007,172.48999,159.419998,165.210007,100910200.0
2009-09-01,24.117975,185.349991,188.899994,164.110001,167.990005,125344100.0
2009-10-01,24.527859,188.5,208.709991,180.699997,185.349991,155382900.0
2009-11-02,26.012541,199.910004,208.0,185.570007,189.800003,110995500.0
2009-12-01,27.420454,210.730011,213.949997,188.680008,202.23999,133481400.0
2010-01-04,24.991091,192.059998,215.589996,190.25,213.429993,215986100.0
2010-02-01,26.625412,204.619995,205.169998,190.850006,192.369995,148467600.0
2010-03-01,30.578499,235.000015,237.47998,205.449997,205.75,136791600.0
2010-04-01,33.973362,261.089996,272.459991,232.75,237.410004,153685600.0
2010-05-03,33.425552,256.880005,267.880005,199.25,263.839996,236228300.0
2010-06-01,32.729401,251.529999,279.009979,242.199982,259.690002,197621600.0
2010-07-01,33.473694,257.25,265.990021,239.600006,254.300003,191879900.0
2010-08-02,31.632481,243.100006,264.279999,235.559998,260.440002,113748900.0
2010-09-01,36.921909,283.75,294.730011,246.279999,247.469986,149087000.0
2010-10-01,39.163898,300.980011,319.0,277.769989,286.149994,150774800.0
2010-11-01,40.487232,311.149994,321.300018,297.76001,302.220001,119166000.0
2010-12-01,41.971916,322.559998,326.660004,314.890015,315.269989,81440200.0
2011-01-03,44.152748,339.320007,348.600006,324.840027,325.640015,140234700.0
2011-02-01,45.960133,353.210022,364.899994,337.720001,341.299988,127618700.0
2011-03-01,45.348564,348.51001,361.669983,326.259979,355.470001,125874700.0
2011-04-01,45.559357,350.130005,355.130005,320.160004,351.110016,128252100.0
2011-05-02,45.260078,347.829987,351.830017,329.420013,349.73999,87259700.0
2011-06-01,43.677807,335.670013,352.130005,310.5,348.869995,108940900.0
2011-07-01,50.80975,390.47998,404.5,334.200012,335.950012,141081600.0
2011-08-01,50.074566,384.830017,399.5,353.019989,397.779999,181143300.0
