,Adj Close,Close,High,Low,Open,Volume
2003-11-03,23.702259,29.76,31.67,25.02,29.200001,10998300
2003-12-01,23.399609,29.379999,30.530001,27.280001,30.25,11783100
2004-01-02,24.985811,31.35,33.98,29.1,29.629999,13515800
2004-02-02,24.427914,30.65,32.02,29.290001,31.42,10705800
2004-03-01,23.28821,29.219999,31.85,26.799999,30.65,13043000
2004-04-01,20.020103,25.1,31.01,24.65,29.360001,14534000
2004-05-03,20.825693,26.110001,26.450001,24.01,25.200001,13532500
2004-06-01,19.286299,24.18,26.33,22.940001,25.91,14115200
2004-07-01,17.032125,21.33,24.08,20.059999,24.07,15196800
2004-08-02,15.602801,19.540001,21.32,18.059999,21.120001,13263300
2004-09-01,16.992201,21.280001,23.24,18.549999,19.450001,17639900
2004-10-01,19.544018,24.450001,24.940001,20.559999,21.73,15283500
2004-11-01,19.328194,24.18,25.440001,23.48,24.370001,10891900
2004-12-01,19.679907,24.620001,25.879999,23.120001,24.309999,10862600
2005-01-03,18.573318,23.209999,24.969999,20.700001,24.93,14490900
2005-02-01,21.182066,26.469999,27.41,22.879999,23.120001,15784200
2005-03-01,20.397842,25.49,27.790001,24.5,26.9,15748600
2005-04-01,19.993948,24.959999,25.790001,22.51,25.780001,14203400
2005-05-02,22.140736,27.639999,28.07,24.93,25.0,11401000
2005-06-01,22.485182,28.07,29.18,26.700001,27.559999,12648000
2005-07-01,25.441019,31.76,32.52,27.25,28.049999,12816100
2005-08-01,26.177975,32.68,33.0,31.110001,31.98,10854800
2005-09-01,27.155245,33.900002,34.5,31.9,32.599998,14074100
2005-10-03,22.894011,28.549999,34.68,27.15,34.0,20158800
2005-11-01,26.045444,32.48,33.040001,28.1,28.299999,13083800
2005-12-01,25.716669,32.07,34.290001,31.790001,32.700001,10908800
2006-01-03,23.462637,29.23,34.740002,29.219999,32.16,16860200
2006-02-01,23.960304,29.85,31.85,28.719999,29.08,15031800
2006-03-01,26.063354,32.470001,33.32,29.799999,30.290001,15174900
2006-04-03,27.885397,34.709999,36.400002,31.870001,32.400002,16136000
2006-05-01,25.089626,31.23,35.150002,30.879999,34.709999,12554200
2006-06-01,24.334448,30.290001,32.5,28.52,31.23,16031100
2006-07-03,23.949112,29.780001,30.9,26.77,30.540001,14379600
2006-08-01,26.208918,32.59,33.34,28.639999,29.469999,12251900
2006-09-01,26.739689,33.25,34.0,30.49,32.450001,17234700
2006-10-02,24.302456,30.18,33.580002,29.719999,33.119999,19393600
2006-11-01,23.795147,29.549999,30.52,28.34,30.23,17321400
2006-12-01,23.19121,28.799999,30.93,28.43,29.450001,17507300
2007-01-03,25.148188,31.190001,31.34,28.24,29.120001,21743100
2007-02-01,24.96274,30.959999,32.57,29.91,31.33,18589100
2007-03-01,24.269333,30.1,32.93,29.9,30.549999,16621600
2007-04-02,27.775063,34.369999,35.5,29.65,30.120001,16890400
2007-05-01,28.575104,35.360001,37.23,34.119999,34.360001,15910500
